PERIODO,EVENTO,MODALIDAD_DE_EJECUCION,COSTO_DE_OBRA-EXP_TEC,COSTO_ACTUALIZADO,RANGO_DE_INVERSION,SALDO_DE_INVERSION,TIPO_DE_OBRA,MACRO_REGION,ANO_INICIO_OBRA,ULT_AVANCE_MES,ULT_AVANCE_ANO,PLAZO_DE_EJECUCION,AVANCE_FISICO,NIVEL_DE_GOBIERNO,SECTOR,UNIDAD_ORGANICA,LEY_31589,INVENTARIO_OBRAS_PARALIZADAS_MEF,CAUSAL_PARALIZACION
202310,Proceso Normal,Contrata,3154384.87,3154384.87,> 3 - 10,18894.96,"Vivienda, Construcción Y Saneamiento",Centro,2014,11,2016,150,10.91,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,14 Otros
202310,Proceso Normal,Administración directa,3151884,3151884,> 3 - 10,1770776.14,Salud,Centro,2010,7,2013,180,8.9,G. Local,SALUD,,0,NO,14 Otros
202310,Proceso Normal,Administración directa,3147988.47,3147988.47,> 3 - 10,2688398.47,Otras Infraestructuras,Centro,2020,3,2023,120,22.11,G. Local,OTRAS INFRAESTRUCTURAS,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Administración directa,1092867.4,1092867.4,> 1 - 3,572225.37064,Educación/Cultura,Sur,2018,3,2022,180,58.22,G. Local,EDUCACIÓN,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Administración directa,3140438.26,3140438.26,> 3 - 10,1772745.39,Transportes Y Comunicaciones,Norte,2018,8,2019,240,45.72,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,3131242.4,3131242.4,> 3 - 10,2166003.97,Agricultura,Centro,2022,8,2023,120,35.42,G. Local,AGRICULTURA,,0,NO,5 Deficiencia en el Expediente Técnico
202310,Proceso Normal,Contrata,3091762.26,3122763,> 3 - 10,2991113.8,Educación/Cultura,Norte,2010,12,2020,75,56.69,G. Local,EDUCACIÓN,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,2625478.5,3106910.33,> 3 - 10,566298.07,Otras Infraestructuras,Sur,2019,1,2023,300,91.55,G. Regional,OTRAS INFRAESTRUCTURAS,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Administración directa,3098781.5,3098781.51,> 3 - 10,2738119,Agricultura,Centro,2016,6,2018,270,14.87,G. Local,AGRICULTURA,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Reconstrucción con Cambios,Contrata,2003418.47,3093999.01,> 3 - 10,1992690.34,Transportes Y Comunicaciones,Norte,2022,2,2023,90,13.61,G. Regional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Administración directa,1077544.96,1077544.96,> 1 - 3,876902.42,Transportes Y Comunicaciones,Norte,2018,7,2023,60,85.32,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Administración directa,3075002.24,3075002.24,> 3 - 10,1860025.99,Transportes Y Comunicaciones,Sur,2019,5,2022,210,49.98,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,2746645.12,3071156,> 3 - 10,3071156,Energía Y Minas,Sur,2018,1,2019,240,15.86,G. Nacional,ENERGÍA Y MINAS,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Administración directa,3068091.01,3068091.01,> 3 - 10,2449406.28,Transportes Y Comunicaciones,Centro,2021,10,2022,300,31.27,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Administración directa,3067003.97,3067003.97,> 3 - 10,3013643.03,Transportes Y Comunicaciones,Norte,2016,11,2016,150,3.26,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,14 Otros
202310,Proceso Normal,Contrata,3057798.8,3057798.8,> 3 - 10,371653.83,Agricultura,Norte,2014,11,2022,240,94.1,G. Nacional,AGRICULTURA,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,334533.19,3054541.85,> 3 - 10,237.450000000186,"Vivienda, Construcción Y Saneamiento",Centro,2016,9,2021,60,47.27,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,1423477.55,3050318.23,> 3 - 10,953858.42,Otras Infraestructuras,Sur,2022,12,2020,90,50.01,G. Local,OTRAS INFRAESTRUCTURAS,,1,NO,2 Incumplimiento de contrato
202310,Reconstrucción con Cambios,Contrata,2449260.9,3011486.33,> 3 - 10,2717621.31,Agricultura,Centro,2019,8,2023,90,3.77,G. Nacional,AGRICULTURA,,0,NO,2 Incumplimiento de contrato
202310,Reconstrucción con Cambios,Por núcleo ejecutor,2878986.68,3010594.68,> 3 - 10,2949527.07,"Vivienda, Construcción Y Saneamiento",Centro,2021,8,2023,180,98.33,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,14 Otros
202310,Proceso Normal,Contrata,2968994.02,3009073.81,> 3 - 10,151425.2,Agricultura,Centro,2011,4,2013,105,98,G. Regional,AGRICULTURA,,1,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Administración directa,1074516.78,1074516.78,> 1 - 3,443023.268394,Transportes Y Comunicaciones,Sur,2015,4,2021,120,58.77,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Administración directa,34273.54,3004273.54,> 3 - 10,2178712.34,Transportes Y Comunicaciones,Centro,2014,9,2023,270,31.67,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,2152542.8,3002554.14,> 3 - 10,3002554.14,Energía Y Minas,Norte,2018,7,2022,180,64.9,G. Nacional,ENERGÍA Y MINAS,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,3000000,3000000,> 1 - 3,1098682.45,Transportes Y Comunicaciones,Centro,2020,10,2022,150,75.53,G. Local,TRANSPORTES Y COMUNICACIONES,,1,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,3000000,3000000,> 1 - 3,216472.29,Transportes Y Comunicaciones,Sur,2016,11,2017,120,52.45,G. Local,TRANSPORTES Y COMUNICACIONES,,1,NO,14 Otros
202310,Proceso Normal,Administración directa,242500,,< =1,0,Otras Infraestructuras,Sur,2017,10,2020,120,25.35,G. Local,OTRAS INFRAESTRUCTURAS,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,826392.9,,< =1,0,"Vivienda, Construcción Y Saneamiento",Sur,2018,9,2022,79,41.57,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,2394923.07,,< =1,0,"Vivienda, Construcción Y Saneamiento",Sur,2018,9,2022,120,76.11,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,966335.36,,< =1,0,"Vivienda, Construcción Y Saneamiento",Sur,2018,9,2022,90,85.64,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,233355385,759275899.68,> 200 - 1000,372361127.23,Transportes Y Comunicaciones,Oriente,2019,6,2022,540,60.21,G. Nacional,TRANSPORTES Y COMUNICACIONES,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,343763600.62,688035962.13,> 200 - 1000,208897095.05,Salud,Sur,2016,7,2021,900,79.76,G. Regional,SALUD,,1,SI,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,291482021.93,623963635.47,> 200 - 1000,90757294.23,Transportes Y Comunicaciones,Centro,2017,9,2022,720,70.19,G. Nacional,TRANSPORTES Y COMUNICACIONES,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,466573411.41,575254070.38,> 200 - 1000,259404184.46,Transportes Y Comunicaciones,Centro,2018,12,2021,720,32.35,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,189266099,487719423,> 200 - 1000,359515472.01,Transportes Y Comunicaciones,Norte,2014,12,2017,1126,11,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,481241400,481241400,> 200 - 1000,3085075.47,"Vivienda, Construcción Y Saneamiento",Sur,2019,2,2021,180,19.3,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,85387882.1,403420719.34,> 200 - 1000,369404669.61,"Vivienda, Construcción Y Saneamiento",Sur,2011,6,2013,,27.55,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,383619614.25,393580587.23,> 200 - 1000,268156749.96,Salud,Sur,2020,1,2023,840,0.55,G. Regional,SALUD,,0,NO,14 Otros
202310,Reactivación Económica,Contrata,214306700.36,392354835.04,> 200 - 1000,42586432.34,Salud,Oriente,2017,9,2022,814,65.25,G. Regional,SALUD,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,223926572.69,348191244.72,> 200 - 1000,145570259.84,Salud,Centro,2019,8,2022,900,49.01,G. Nacional,SALUD,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,338561449.8,338561449.8,> 200 - 1000,155156204.14,Transportes Y Comunicaciones,Centro,2021,11,2022,540,8.19,G. Regional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,136020564.81,284298001.23,> 200 - 1000,210475404.34,Transportes Y Comunicaciones,Norte,2020,12,2021,360,32.94,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,14 Otros
202310,Proceso Normal,Contrata,210388911.51,210952913.09,> 200 - 1000,125293956.77,"Vivienda, Construcción Y Saneamiento",Oriente,2014,3,2017,720,11.98,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,297276894.42,297276894.42,> 200 - 1000,202550135.38,Agricultura,Sur,2020,9,2023,1120,4.86,G. Regional,AGRICULTURA,,0,NO,4 Conflictos sociales
202310,Proceso Normal,Contrata,105316521.23,197309181.52,> 100 - 200,121694464.44,Agricultura,Sur,2014,2,2023,720,13.86,G. Nacional,AGRICULTURA,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,90792648.08,173182883.44,> 100 - 200,173182883.44,"Vivienda, Construcción Y Saneamiento",Sur,2017,7,2022,365,58.41,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Reconstrucción con Cambios,Contrata,164126638.47,164126638.47,> 100 - 200,162900054.56,Transportes Y Comunicaciones,Centro,2022,,,120,0.7,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,90257806.51,161217385.3,> 100 - 200,133534249.73,Salud,Centro,2020,9,2022,365,26.34,G. Regional,SALUD,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,148109694.15,161044066.72,> 100 - 200,125410580.3,"Vivienda, Construcción Y Saneamiento",Oriente,2013,7,2018,730,3.22,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,115206976.43,160142696.06,> 100 - 200,49413768.36,Salud,Norte,2013,10,2022,600,53.12,G. Regional,SALUD,,1,SI,14 Otros
202310,Proceso Normal,Contrata,74838000.71,146168136.45,> 100 - 200,123495560.01,Transportes Y Comunicaciones,Norte,2020,11,2020,360,0.16,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,145132816.66,145132816.66,> 100 - 200,21628352.97,Transportes Y Comunicaciones,Centro,2015,11,2022,1800,44.87,G. Regional,TRANSPORTES Y COMUNICACIONES,,1,SI,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Obras por impuestos,114032509.01,144602568.17,> 100 - 200,69218399.34,Transportes Y Comunicaciones,Sur,2019,4,2023,540,54.03,G. Regional,TRANSPORTES Y COMUNICACIONES,,0,NO,"7 Falta de Permisos, Licencias y Autorizaciones"
202310,Proceso Normal,Contrata,94061783.36,141502046.78,> 100 - 200,69303458.07,Transportes Y Comunicaciones,Centro,2019,11,2022,365,48.04,G. Local,TRANSPORTES Y COMUNICACIONES,,1,NO,14 Otros
202310,Proceso Normal,Contrata,72537715.69,129428427.79,> 100 - 200,86742990.75,Transportes Y Comunicaciones,Norte,2020,2,2022,270,34.73,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,117285808.47,120869914.13,> 100 - 200,76004734.66,Salud,Sur,2019,7,2023,540,18.61,G. Regional,SALUD,,0,NO,14 Otros
202310,Proceso Normal,Contrata,100029121.74,120539327.24,> 100 - 200,31630807.79,Educación/Cultura,Norte,2013,3,2014,255,58.1,G. Local,EDUCACIÓN,,1,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,94218557.42,117640255.19,> 100 - 200,16135216.29,Otras Infraestructuras,Norte,2017,6,2020,540,89.06,G. Nacional,INTERIOR,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,98563094.76,108214068.04,> 100 - 200,96456398.36,"Vivienda, Construcción Y Saneamiento",Norte,2021,7,2022,540,7.55,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,104750432.82,106765412.52,> 100 - 200,66058975.75,"Vivienda, Construcción Y Saneamiento",Sur,2020,7,2023,660,15.64,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,9 Eventos Climáticos
202310,Reconstrucción con Cambios,Contrata,96264920,105508356.57,> 100 - 200,16239204.98,Salud,Sur,2019,7,2023,630,54.79,G. Regional,SALUD,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,95440845,105002695.36,> 100 - 200,77259971.73,"Vivienda, Construcción Y Saneamiento",Sur,2020,8,2023,540,17.68,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,96284649.92,104085079.59,> 100 - 200,16434869.73,"Vivienda, Construcción Y Saneamiento",Sur,2018,8,2023,540,83.34,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,145132816.66,,< =1,0,Transportes Y Comunicaciones,Centro,2016,7,2023,365,80.62,G. Regional,TRANSPORTES Y COMUNICACIONES,,1,SI,"3 Discrepancias, Controversias y Arbitraje"
202310,Reconstrucción con Cambios,Contrata,23166799,92379710.29,> 10 - 100,29886656.83,Salud,Sur,2019,7,2023,630,36.73,G. Regional,SALUD,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,35770967,88674944.07,> 10 - 100,70588989.22,Transportes Y Comunicaciones,Sur,2015,12,2015,854,20,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Administración directa,1064559.38,1064559.38,> 1 - 3,901853.38,Transportes Y Comunicaciones,Centro,2015,7,2018,90,69.38,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,1055787.74,85415986,> 10 - 100,84361460.12,Agricultura,Centro,2014,11,2014,60,90,G. Local,AGRICULTURA,,1,NO,14 Otros
202310,Proceso Normal,Contrata,13738981.89,84496633.06,> 10 - 100,13083563.63,"Vivienda, Construcción Y Saneamiento",Centro,2021,8,2023,180,65.75,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,5031258.13,83117237.68,> 10 - 100,9617398.15000001,Protección/Readaptación Social,Centro,2018,10,2019,210,86.38,G. Nacional,JUSTICIA,,1,SI,2 Incumplimiento de contrato
202310,Reconstrucción con Cambios,Contrata,23596579,81927796.35,> 10 - 100,18988558.86,Salud,Centro,2019,7,2023,570,43.72,G. Regional,SALUD,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,43136388.83,81737359.73,> 10 - 100,13340395.56,"Vivienda, Construcción Y Saneamiento",Oriente,2019,8,2023,660,67.48,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,76910775.59,77051358.81,> 10 - 100,14651982.19,"Vivienda, Construcción Y Saneamiento",Sur,2018,6,2022,900,67.46,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,46632095.2,73766927.38,> 10 - 100,26506283.11,Salud,Centro,2016,12,2019,780,86.35,G. Regional,SALUD,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Administración directa,993814.36,993814.36,< =1,23315.11,"Vivienda, Construcción Y Saneamiento",Oriente,2015,4,2019,150,68.95,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,66350844.41,72731904,> 10 - 100,7413593.52,"Vivienda, Construcción Y Saneamiento",Centro,2015,4,2018,540,87.55,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,19639140.09,70629339,> 10 - 100,59183690,Otras Infraestructuras,Centro,2016,8,2016,180,4.97,G. Nacional,DEFENSA,,0,NO,2 Incumplimiento de contrato
202310,Reconstrucción con Cambios,Contrata,70130187.71,70130187.71,> 10 - 100,69161760.87,Transportes Y Comunicaciones,Centro,2022,,,240,1.4,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,39492454.59,65296032.38,> 10 - 100,29691355.31,"Vivienda, Construcción Y Saneamiento",Centro,2018,9,2023,365,82.09,G. Regional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,SI,2 Incumplimiento de contrato
202310,Reconstrucción con Cambios,Contrata,30258348,65077207.87,> 10 - 100,36356643.02,Salud,Norte,2019,7,2023,600,37.29,G. Regional,SALUD,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,64637650.85,64637650.85,> 10 - 100,32441462.6,"Vivienda, Construcción Y Saneamiento",Sur,2021,6,2022,365,24.94,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,61571004.86,61789557.87,> 10 - 100,43625663.5,Salud,Norte,2021,6,2022,300,4.55,G. Regional,SALUD,,0,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Administración directa,12112625.5,60534742.23,> 10 - 100,4599500.27999999,Educación/Cultura,Sur,2013,10,2022,180,32.5,G. Local,EDUCACIÓN,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,53828879.28,57830335.98,> 10 - 100,16201530.89,"Vivienda, Construcción Y Saneamiento",Norte,2018,12,2021,540,47.1,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,39869035.9,57084193.97,> 10 - 100,7363951.48,"Vivienda, Construcción Y Saneamiento",Centro,2018,4,2023,540,83.42,G. Regional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Administración directa,970395.83,970395.83,< =1,415092.23,Educación/Cultura,Norte,2019,2,2020,150,68.51,G. Local,EDUCACIÓN,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,32622115.9,53988490,> 10 - 100,873961.549999997,"Vivienda, Construcción Y Saneamiento",Centro,2017,12,2018,390,91.45,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,48521949.11,53457965.52,> 10 - 100,32036450.06,Transportes Y Comunicaciones,Sur,2020,6,2022,360,20.55,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,47717372.94,52171096.97,> 10 - 100,36798873.41,Agricultura,Centro,2016,8,2021,360,5.34,G. Nacional,AGRICULTURA,,0,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,10508766.82,50793880.36,> 10 - 100,3405405.06,"Vivienda, Construcción Y Saneamiento",Oriente,2019,9,2022,180,84.95,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,35994100.6,49266134.45,> 10 - 100,2572493.39,Transportes Y Comunicaciones,Oriente,2017,12,2022,540,91.08,G. Regional,TRANSPORTES Y COMUNICACIONES,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,26145987.87,46991764.83,> 10 - 100,17124625.65,Salud,Norte,2019,9,2021,270,88.8,G. Nacional,SALUD,,1,SI,14 Otros
202310,Reconstrucción con Cambios,Contrata,46701363.49,46701363.49,> 10 - 100,1342614.84,Transportes Y Comunicaciones,Oriente,2020,8,2021,380,4.92,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,35566428.96,44961252.83,> 10 - 100,11114553.66,"Vivienda, Construcción Y Saneamiento",Sur,2019,6,2023,360,36.93,G. Regional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,37468193.09,44773843.67,> 10 - 100,1317384.06,"Vivienda, Construcción Y Saneamiento",Oriente,2011,8,2022,360,86.59,G. Regional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,44755772.58,44755772.58,> 10 - 100,4432070.42,Orden Público/Defensa Y Seguridad,Centro,2016,2,2019,300,85.34,G. Nacional,INTERIOR,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,32402749.88,43139903.19,> 10 - 100,37891364.43,Educación/Cultura,Sur,2013,12,2014,365,5.2,G. Regional,EDUCACIÓN,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,25977922.56,42360132.24,> 10 - 100,20479606.25,Salud,Oriente,2020,11,2022,270,33.04,G. Nacional,SALUD,,0,NO,2 Incumplimiento de contrato
202310,Reactivación Económica,Contrata,30307075.2,42197285.66,> 10 - 100,18496367.52,Transportes Y Comunicaciones,Centro,2015,11,2019,360,7.48,G. Regional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,7195772.09,41390159.54,> 10 - 100,3881349.46,"Vivienda, Construcción Y Saneamiento",Centro,2014,1,2015,180,63.83,G. Regional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,1,NO,5 Deficiencia en el Expediente Técnico
202310,Proceso Normal,Contrata,40011581.02,40011581.02,> 10 - 100,266748.310000002,Educación/Cultura,Oriente,2011,11,2013,205,47.08,G. Regional,EDUCACIÓN,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,5898601.47,39890658.96,> 10 - 100,11420223.16,Transportes Y Comunicaciones,Sur,2018,1,2020,120,27.23,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,14 Otros
202310,Proceso Normal,Contrata,36176213.63,38802537.27,> 10 - 100,18766349.74,"Vivienda, Construcción Y Saneamiento",Centro,2019,6,2023,540,39.83,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,SI,5 Deficiencia en el Expediente Técnico
202310,Proceso Normal,Contrata,21869945.58,36739344.26,> 10 - 100,3167355.26,Otras Infraestructuras,Sur,2017,3,2022,270,72.15,G. Nacional,PRODUCCIÓN,,1,SI,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,18002684.5,36607007.01,> 10 - 100,22633621.89,Transportes Y Comunicaciones,Sur,2016,7,2019,240,32.21,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,9988805.7,34789018.29,> 10 - 100,16231993.81,Transportes Y Comunicaciones,Centro,2014,9,2014,540,6.85,G. Local,TRANSPORTES Y COMUNICACIONES,,0,NO,14 Otros
202310,Proceso Normal,Contrata,11247538.36,32149935,> 10 - 100,1068557.2,Agricultura,Sur,2014,11,2022,240,12.88,G. Nacional,AGRICULTURA,,0,NO,14 Otros
202310,Proceso Normal,Contrata,30349615.24,31952776.97,> 10 - 100,611710.469999999,Transportes Y Comunicaciones,Sur,2017,11,2021,720,97.45,G. Local,TRANSPORTES Y COMUNICACIONES,,1,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,28529470.12,31400046.75,> 10 - 100,16619940.16,"Vivienda, Construcción Y Saneamiento",Oriente,2017,7,2020,540,22.28,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",,0,NO,"3 Discrepancias, Controversias y Arbitraje"
202310,Proceso Normal,Contrata,20097235.5,31002995.42,> 10 - 100,15726484.33,Transportes Y Comunicaciones,Centro,2019,9,2021,180,74.7,G. Local,TRANSPORTES Y COMUNICACIONES,,1,NO,14 Otros
202310,Proceso Normal,Contrata,27309066.89,30891401.39,> 10 - 100,30891401.39,Energía Y Minas,Norte,2015,2,2022,350,0.77,G. Nacional,ENERGÍA Y MINAS,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,16996255.34,30802889.56,> 10 - 100,19757820.19,Transportes Y Comunicaciones,Sur,2021,7,2022,360,29.17,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,16554069.97,30104572.93,> 10 - 100,18991949.25,Transportes Y Comunicaciones,Centro,2021,7,2022,360,28.15,G. Nacional,TRANSPORTES Y COMUNICACIONES,,0,NO,2 Incumplimiento de contrato
202310,Proceso Normal,Contrata,420114.93,29743617.43,> 10 - 100,80621.120000001,Salud,Sur,2010,9,2010,90,1.01,G. Nacional,SALUD,,0,NO,14 Otros
202310,Proceso Normal,Administración directa,2532230,29523295.78,> 10 - 100,20296331.63,Otras Infraestructuras,Centro,2014,8,2023,183,42.82,G. Regional,OTRAS INFRAESTRUCTURAS,,0,NO,10 Falta de Recursos Financieros y Liquidez
202310,Proceso Normal,Contrata,27535607.66,28642774.06,> 10 - 100,18795569.58,Agricultura,Sur,2022,9,2023,240,4.1,G. Local,AGRICULTURA,,0,NO,14 Otros
